Local_SKU,Myntra_SKU,SKU_ID,Category,Nykaa_SKU
BW8046Blue_COD-L,BNWMCOORD81357042,81357042,Co-Ords,BANIW00004312
BW8046Blue_COD-M,BNWMCOORD81357040,81357040,Co-Ords,BANIW00004311
BW8046Blue_COD-S,BNWMCOORD81357038,81357038,Co-Ords,BANIW00004310
BW8046Blue_COD-XL,BNWMCOORD81357044,81357044,Co-Ords,BANIW00004313
BW8046Blue_COD-XS,BNWMCOORD81357032,81357032,Co-Ords,BANIW00004309
BW8046Blue_COD-XXL,BNWMCOORD81357046,81357046,Co-Ords,BANIW00004314
BW8046BRN_COD-S,BNWMCOORD81357210,81357210,Co-Ords,BANIW00004316
BW8046BRN_COD-XS,BNWMCOORD81357208,81357208,Co-Ords,BANIW00004315
BW8048GREY_COD-L,BNWMCOORD80985232,80985232,Co-Ords,BANIW00004294
BW8048GREY_COD-M,BNWMCOORD80985230,80985230,Co-Ords,BANIW00004293
BW8048GREY_COD-S,BNWMCOORD80985226,80985226,Co-Ords,BANIW00004292
BW8048GREY_COD-XL,BNWMCOORD80985234,80985234,Co-Ords,BANIW00004295
BW8048GREY_COD-XS,BNWMCOORD80985214,80985214,Co-Ords,BANIW00004291
BW8048GREY_COD-XXL,BNWMCOORD80985236,80985236,Co-Ords,BANIW00004296
BW8048PINK_COD-L,BNWMCOORD80985244,80985244,Co-Ords,BANIW00004300
BW8048PINK_COD-M,BNWMCOORD80985242,80985242,Co-Ords,BANIW00004299
BW8048PINK_COD-S,BNWMCOORD80985240,80985240,Co-Ords,BANIW00004298
BW8048PINK_COD-XL,BNWMCOORD80985246,80985246,Co-Ords,BANIW00004301
BW8048PINK_COD-XS,BNWMCOORD80985238,80985238,Co-Ords,BANIW00004297
BW8048PINK_COD-XXL,BNWMCOORD80985248,80985248,Co-Ords,BANIW00004302
BW8049BRN_SKD-S,BNWMKASS81386834,81386834,Kurta Sets,BANIW00004555
BW8049BRN_SKD-XL,BNWMKASS81386870,81386870,Kurta Sets,BANIW00004558
BW8051_Cord_Rust-L,BNWMCOORD94016978,94016978,Co-Ords,BANIW00004931
BW8051_Cord_Rust-M,BNWMCOORD94016976,94016976,Co-Ords,BANIW00004930
BW8051_Cord_Rust-S,BNWMCOORD94016974,94016974,Co-Ords,BANIW00004929
BW8051_Cord_Rust-XL,BNWMCOORD94016980,94016980,Co-Ords,BANIW00004932
BW8051_Cord_Rust-XS,BNWMCOORD94016972,94016972,Co-Ords,BANIW00004928
BW8051_Cord_Rust-XXL,BNWMCOORD94016982,94016982,Co-Ords,BANIW00004933
BW8051MRN_COD-L,BNWMCOORD81357164,81357164,Co-Ords,BANIW00004324
BW8051MRN_COD-M,BNWMCOORD81357162,81357162,Co-Ords,BANIW00004323
BW8051MRN_COD-S,BNWMCOORD81357158,81357158,Co-Ords,BANIW00004322
BW8051MRN_COD-XL,BNWMCOORD81357166,81357166,Co-Ords,BANIW00004325
BW8051MRN_COD-XS,BNWMCOORD81357152,81357152,Co-Ords,BANIW00004321
BW8051MRN_COD-XXL,BNWMCOORD81357168,81357168,Co-Ords,BANIW00004326
BW8052COORD_BROWN-L,BNWMCOORD96251593,96251593,Co-Ords,BANIW00005201
BW8052COORD_BROWN-M,BNWMCOORD96251591,96251591,Co-Ords,BANIW00005200
BW8052COORD_BROWN-S,BNWMCOORD96251589,96251589,Co-Ords,BANIW00005199
BW8052COORD_BROWN-XL,BNWMCOORD96251595,96251595,Co-Ords,BANIW00005202
BW8052COORD_BROWN-XXL,BNWMCOORD96251596,96251596,Co-Ords,BANIW00005203
BW8052COORD_GREEN-L,BNWMCOORD96251600,96251600,Co-Ords,BANIW00005207
BW8052COORD_GREEN-M,BNWMCOORD96251599,96251599,Co-Ords,BANIW00005206
BW8052COORD_GREEN-S,BNWMCOORD96251598,96251598,Co-Ords,BANIW00005205
BW8052COORD_GREEN-XL,BNWMCOORD96251601,96251601,Co-Ords,BANIW00005208
BW8052COORD_GREEN-XS,BNWMCOORD96251597,96251597,Co-Ords,BANIW00005204
BW8052COORD_GREEN-XXL,BNWMCOORD96251602,96251602,Co-Ords,BANIW00005209
BW8052Red_COD-L,BNWMCOORD81357202,81357202,Co-Ords,BANIW00004330
BW8052Red_COD-M,BNWMCOORD81357200,81357200,Co-Ords,BANIW00004329
BW8052Red_COD-S,BNWMCOORD81357198,81357198,Co-Ords,BANIW00004328
BW8052Red_COD-XS,BNWMCOORD81357196,81357196,Co-Ords,BANIW00004327
BW8052Teal_COD-L,BNWMCOORD81357182,81357182,Co-Ords,BANIW00004336
BW8052Teal_COD-M,BNWMCOORD81357180,81357180,Co-Ords,BANIW00004335
BW8052Teal_COD-S,BNWMCOORD81357178,81357178,Co-Ords,BANIW00004334
BW8052Teal_COD-XL,BNWMCOORD81357184,81357184,Co-Ords,BANIW00004337
BW8052Teal_COD-XS,BNWMCOORD81357176,81357176,Co-Ords,BANIW00004333
BW8052Teal_COD-XXL,BNWMCOORD81357186,81357186,Co-Ords,BANIW00004338
BW8053Blue_SKD-L,BNWMKASS81386982,81386982,Kurta Sets,BANIW00004567
BW8053Blue_SKD-M,BNWMKASS81386980,81386980,Kurta Sets,BANIW00004566
BW8053Blue_SKD-S,BNWMKASS81386978,81386978,Kurta Sets,BANIW00004565
BW8053Blue_SKD-XL,BNWMKASS81386984,81386984,Kurta Sets,BANIW00004568
BW8053Blue_SKD-XXL,BNWMKASS81386986,81386986,Kurta Sets,BANIW00004569
BW8053PPL_SKD-L,BNWMKASS81273282,81273282,Kurta Sets,BANIW00004484
BW8053PPL_SKD-M,BNWMKASS81273270,81273270,Kurta Sets,BANIW00004483
BW8053PPL_SKD-S,BNWMKASS81273256,81273256,Kurta Sets,BANIW00004482
BW8053PPL_SKD-XL,BNWMKASS81273294,81273294,Kurta Sets,BANIW00004485
BW8053PPL_SKD-XXL,BNWMKASS81273304,81273304,Kurta Sets,BANIW00004486
BW8056BRN_COD-L,BNWMCOORD82613758,82613758,Co-Ords,BANIW00005341
BW8056BRN_COD-M,BNWMCOORD82613756,82613756,Co-Ords,BANIW00005342
BW8056BRN_COD-S,BNWMCOORD82613754,82613754,Co-Ords,BANIW00005343
BW8056BRN_COD-XL,BNWMCOORD82613760,82613760,Co-Ords,BANIW00005344
BW8056BRN_COD-XS,BNWMCOORD82613752,82613752,Co-Ords,BANIW00005345
BW8056BRN_COD-XXL,BNWMCOORD82613762,82613762,Co-Ords,BANIW00005346
BW8056SBLUE_COD-L,BNWMCOORD81356966,81356966,Co-Ords,BANIW00005347
BW8056SBLUE_COD-M,BNWMCOORD81356964,81356964,Co-Ords,BANIW00005348
BW8056SBLUE_COD-S,BNWMCOORD81356962,81356962,Co-Ords,BANIW00005349
BW8056SBLUE_COD-XL,BNWMCOORD81356968,81356968,Co-Ords,BANIW00005350
BW8056SBLUE_COD-XS,BNWMCOORD81356960,81356960,Co-Ords,BANIW00005351
BW8056SBLUE_COD-XXL,BNWMCOORD81356970,81356970,Co-Ords,BANIW00005352
BW8058Grey_SKD-L,BNWMKASS81386916,81386916,Kurta Sets,BANIW00005770
BW8058Grey_SKD-M,BNWMKASS81386912,81386912,Kurta Sets,BANIW00005771
BW8058Grey_SKD-S,BNWMKASS81386902,81386902,Kurta Sets,BANIW00005772
BW8058Grey_SKD-XL,BNWMKASS81386922,81386922,Kurta Sets,BANIW00005773
BW8058Grey_SKD-XXL,BNWMKASS81386924,81386924,Kurta Sets,BANIW00005774
BW8058GRN_SKD-L,BNWMKASS100501990,100501990,Kurta Sets,BANIW00005907
BW8058GRN_SKD-M,BNWMKASS100501989,100501989,Kurta Sets,BANIW00005906
BW8058GRN_SKD-S,BNWMKASS100501988,100501988,Kurta Sets,BANIW00005905
BW8058GRN_SKD-XL,BNWMKASS100501991,100501991,Kurta Sets,BANIW00005908
BW8058GRN_SKD-XXL,BNWMKASS100501992,100501992,Kurta Sets,BANIW00005909
BW8058MUST_SKD-L,BNWMKASS81386964,81386964,Kurta Sets,BANIW00005775
BW8058MUST_SKD-M,BNWMKASS81386962,81386962,Kurta Sets,BANIW00005776
BW8058MUST_SKD-S,BNWMKASS81386960,81386960,Kurta Sets,BANIW00005777
BW8058MUST_SKD-XL,BNWMKASS81386966,81386966,Kurta Sets,BANIW00005778
BW8058MUST_SKD-XXL,BNWMKASS81386968,81386968,Kurta Sets,BANIW00005779
BW8058OGN_SKD-L,BNWMKASS100501995,100501995,Kurta Sets,BANIW00005912
BW8058OGN_SKD-M,BNWMKASS100501994,100501994,Kurta Sets,BANIW00005911
BW8058OGN_SKD-S,BNWMKASS100501993,100501993,Kurta Sets,BANIW00005910
BW8058OGN_SKD-XL,BNWMKASS100501996,100501996,Kurta Sets,BANIW00005913
BW8058OGN_SKD-XXL,BNWMKASS100501997,100501997,Kurta Sets,BANIW00005914
BW8059FUSH_SKD-L,BNWMKASS81387024,81387024,Kurta Sets,BANIW00005780
BW8059FUSH_SKD-M,BNWMKASS81387020,81387020,Kurta Sets,BANIW00005781
BW8059FUSH_SKD-S,BNWMKASS81387014,81387014,Kurta Sets,BANIW00005782
BW8059FUSH_SKD-XL,BNWMKASS81387028,81387028,Kurta Sets,BANIW00005783
BW8059FUSH_SKD-XXL,BNWMKASS81387030,81387030,Kurta Sets,BANIW00005784
BW8061FUSH_SKD-L,BNWMKASS81386944,81386944,Kurta Sets,BANIW00005795
BW8061FUSH_SKD-M,BNWMKASS81386940,81386940,Kurta Sets,BANIW00005796
BW8061FUSH_SKD-S,BNWMKASS81386936,81386936,Kurta Sets,BANIW00005797
BW8061FUSH_SKD-XL,BNWMKASS81386948,81386948,Kurta Sets,BANIW00005798
BW8061FUSH_SKD-XXL,BNWMKASS81386950,81386950,Kurta Sets,BANIW00005799
BW8062FUSH_COD-L,BNWMCOORD81507584,81507584,Co-Ords,BANIW00005335
BW8062FUSH_COD-M,BNWMCOORD81507580,81507580,Co-Ords,BANIW00005336
BW8062FUSH_COD-S,BNWMCOORD81507574,81507574,Co-Ords,BANIW00005337
BW8062FUSH_COD-XL,BNWMCOORD81507590,81507590,Co-Ords,BANIW00005338
BW8062FUSH_COD-XS,BNWMCOORD81507566,81507566,Co-Ords,BANIW00005339
BW8062FUSH_COD-XXL,BNWMCOORD81507598,81507598,Co-Ords,BANIW00005340
BW8065BLUE_SKD-L,BNWMKASS85707138,85707138,Kurta Sets,BANIW00004640
BW8065BLUE_SKD-M,BNWMKASS85707136,85707136,Kurta Sets,BANIW00004639
BW8065BLUE_SKD-XL,BNWMKASS85707140,85707140,Kurta Sets,BANIW00004641
BW8065BLUE_SKD-XXL,BNWMKASS85707142,85707142,Kurta Sets,BANIW00004642
BW8065RED_SKD-M,BNWMKASS85707046,85707046,Kurta Sets,BANIW00004644
BW8065RED_SKD-S,BNWMKASS85707044,85707044,Kurta Sets,BANIW00004643
BW8065RED_SKD-XL,BNWMKASS85707050,85707050,Kurta Sets,BANIW00004646
BW8065RED_SKD-XXL,BNWMKASS85707052,85707052,Kurta Sets,BANIW00004647
BW8066PEACH_SKD-L,BNWMKASS85707118,85707118,Kurta Sets,BANIW00004650
BW8066PEACH_SKD-M,BNWMKASS85707116,85707116,Kurta Sets,BANIW00004649
BW8066PEACH_SKD-S,BNWMKASS85707114,85707114,Kurta Sets,BANIW00004648
BW8066PEACH_SKD-XL,BNWMKASS85707120,85707120,Kurta Sets,BANIW00004651
BW8066PEACH_SKD-XXL,BNWMKASS85707122,85707122,Kurta Sets,BANIW00004652
BW8066PISTA_SKD-L,BNWMKASS85707008,85707008,Kurta Sets,BANIW00004655
BW8066PISTA_SKD-S,BNWMKASS85706998,85706998,Kurta Sets,BANIW00004653
BW8066PISTA_SKD-XL,BNWMKASS85707010,85707010,Kurta Sets,BANIW00004656
BW8066PISTA_SKD-XXL,BNWMKASS85707012,85707012,Kurta Sets,BANIW00004657
BW8067MRN_SKD-L,BNWMKASS85707128,85707128,Kurta Sets,BANIW00004660
BW8067MRN_SKD-M,BNWMKASS85707126,85707126,Kurta Sets,BANIW00004659
BW8067MRN_SKD-XXL,BNWMKASS85707132,85707132,Kurta Sets,BANIW00004662
BW8067WINE_SKD-M,BNWMKASS90091690,90091690,Kurta Sets,#N/A
BW8067WINE_SKD-XXL,BNWMKASS90091708,90091708,Kurta Sets,#N/A
BW8068BLUE_SKD-M,BNWMKASS85706980,85706980,Kurta Sets,BANIW00004664
BW8068BLUE_SKD-XL,BNWMKASS85706988,85706988,Kurta Sets,BANIW00004666
BW8068BLUE_SKD-XXL,BNWMKASS85706990,85706990,Kurta Sets,BANIW00004667
BW8068OPINK_SKD-XXL,BNWMKASS85707092,85707092,Kurta Sets,BANIW00004672
BW8069GRN_SKD-L,BNWMKASS85707248,85707248,Kurta Sets,BANIW00004675
BW8069GRN_SKD-S,BNWMKASS85707242,85707242,Kurta Sets,BANIW00004673
BW8069GRN_SKD-XL,BNWMKASS85707250,85707250,Kurta Sets,BANIW00004676
BW8069GRN_SKD-XXL,BNWMKASS85707252,85707252,Kurta Sets,BANIW00004677
BW8069PEACH_SKD-L,BNWMKASS85706914,85706914,Kurta Sets,BANIW00004680
BW8069PEACH_SKD-M,BNWMKASS85706908,85706908,Kurta Sets,BANIW00004679
BW8069PEACH_SKD-S,BNWMKASS85706904,85706904,Kurta Sets,BANIW00004678
BW8069PEACH_SKD-XL,BNWMKASS85706920,85706920,Kurta Sets,BANIW00004681
BW8069PEACH_SKD-XXL,BNWMKASS85706928,85706928,Kurta Sets,BANIW00004682
BW8070PINK_SKD-L,BNWMKASS85707038,85707038,Kurta Sets,BANIW00004685
BW8070PINK_SKD-M,BNWMKASS85707036,85707036,Kurta Sets,BANIW00004684
BW8070PINK_SKD-XL,BNWMKASS85707040,85707040,Kurta Sets,BANIW00004686
BW8070PINK_SKD-XXL,BNWMKASS85707042,85707042,Kurta Sets,BANIW00004687
BW8070RGRN_SKD-L,BNWMKASS85707150,85707150,Kurta Sets,BANIW00004690
BW8070RGRN_SKD-XL,BNWMKASS85707152,85707152,Kurta Sets,BANIW00004691
BW8070RGRN_SKD-XXL,BNWMKASS85707156,85707156,Kurta Sets,BANIW00004692
BW8071BRN_SKD-L,BNWMKASS85706946,85706946,Kurta Sets,BANIW00004695
BW8071BRN_SKD-S,BNWMKASS85706934,85706934,Kurta Sets,BANIW00004693
BW8071BRN_SKD-XL,BNWMKASS85706952,85706952,Kurta Sets,BANIW00004696
BW8071BRN_SKD-XXL,BNWMKASS85706958,85706958,Kurta Sets,BANIW00004697
BW8071MAUVE_SKD-L,BNWMKASS85707028,85707028,Kurta Sets,BANIW00004700
BW8071MAUVE_SKD-M,BNWMKASS85707026,85707026,Kurta Sets,BANIW00004699
BW8071MAUVE_SKD-S,BNWMKASS85707024,85707024,Kurta Sets,BANIW00004698
BW8071MAUVE_SKD-XL,BNWMKASS85707030,85707030,Kurta Sets,BANIW00004701
BW8071MAUVE_SKD-XXL,BNWMKASS85707032,85707032,Kurta Sets,BANIW00004702
BW8072BLUE_SKD-L,BNWMKASS85707258,85707258,Kurta Sets,BANIW00004705
BW8072BLUE_SKD-M,BNWMKASS85707256,85707256,Kurta Sets,BANIW00004704
BW8072BLUE_SKD-S,BNWMKASS85707254,85707254,Kurta Sets,BANIW00004703
BW8072BLUE_SKD-XL,BNWMKASS85707260,85707260,Kurta Sets,BANIW00004706
BW8072BLUE_SKD-XXL,BNWMKASS85707262,85707262,Kurta Sets,BANIW00004707
BW8072MRN_SKD-L,BNWMKASS85707178,85707178,Kurta Sets,BANIW00004710
BW8072MRN_SKD-S,BNWMKASS85707174,85707174,Kurta Sets,BANIW00004708
BW8072MRN_SKD-XL,BNWMKASS85707180,85707180,Kurta Sets,BANIW00004711
BW8072MRN_SKD-XXL,BNWMKASS85707182,85707182,Kurta Sets,BANIW00004712
BW8073BLUE_SKD-L,BNWMKASS85707188,85707188,Kurta Sets,BANIW00004715
BW8073BLUE_SKD-M,BNWMKASS85707186,85707186,Kurta Sets,BANIW00004714
BW8073BLUE_SKD-S,BNWMKASS85707184,85707184,Kurta Sets,BANIW00004713
BW8073BLUE_SKD-XL,BNWMKASS85707190,85707190,Kurta Sets,BANIW00004716
BW8073BLUE_SKD-XXL,BNWMKASS85707192,85707192,Kurta Sets,BANIW00004717
BW8073MRN_SKD-S,BNWMKASS85706962,85706962,Kurta Sets,BANIW00004718
BW8073MRN_SKD-XXL,BNWMKASS85706978,85706978,Kurta Sets,BANIW00004722
BW8074MAUVE_SKD-L,BNWMKASS85706918,85706918,Kurta Sets,BANIW00004725
BW8074MAUVE_SKD-M,BNWMKASS85706912,85706912,Kurta Sets,BANIW00004724
BW8074MAUVE_SKD-XL,BNWMKASS85706924,85706924,Kurta Sets,BANIW00004726
BW8074MAUVE_SKD-XXL,BNWMKASS85706930,85706930,Kurta Sets,BANIW00004727
BW8074RED_SKD-L,BNWMKASS85707268,85707268,Kurta Sets,BANIW00004730
BW8074RED_SKD-M,BNWMKASS85707266,85707266,Kurta Sets,BANIW00004729
BW8074RED_SKD-S,BNWMKASS85707264,85707264,Kurta Sets,BANIW00004728
BW8074RED_SKD-XL,BNWMKASS85707270,85707270,Kurta Sets,BANIW00004731
BW8074RED_SKD-XXL,BNWMKASS85707272,85707272,Kurta Sets,BANIW00004732
BW8075BLUE_SKD-L,BNWMKASS85707058,85707058,Kurta Sets,BANIW00004735
BW8075BLUE_SKD-M,BNWMKASS85707056,85707056,Kurta Sets,BANIW00004734
BW8075BLUE_SKD-S,BNWMKASS85707054,85707054,Kurta Sets,BANIW00004733
BW8075BLUE_SKD-XL,BNWMKASS85707060,85707060,Kurta Sets,BANIW00004736
BW8075BLUE_SKD-XXL,BNWMKASS85707062,85707062,Kurta Sets,BANIW00004737
BW8075MRN_SKD-L,BNWMKASS85707208,85707208,Kurta Sets,BANIW00004740
BW8075MRN_SKD-M,BNWMKASS85707206,85707206,Kurta Sets,BANIW00004739
BW8075MRN_SKD-S,BNWMKASS85707204,85707204,Kurta Sets,BANIW00004738
BW8075MRN_SKD-XL,BNWMKASS85707212,85707212,Kurta Sets,BANIW00004741
BW8075MRN_SKD-XXL,BNWMKASS85707214,85707214,Kurta Sets,BANIW00004742
BW8076BRN_SKD-L,BNWMKASS85707068,85707068,Kurta Sets,BANIW00004745
BW8076BRN_SKD-M,BNWMKASS85707066,85707066,Kurta Sets,BANIW00004744
BW8076BRN_SKD-S,BNWMKASS85707064,85707064,Kurta Sets,BANIW00004743
BW8076BRN_SKD-XL,BNWMKASS85707070,85707070,Kurta Sets,BANIW00004746
BW8076BRN_SKD-XXL,BNWMKASS85707072,85707072,Kurta Sets,BANIW00004747
BW8076MUST_SKD-L,BNWMKASS85706916,85706916,Kurta Sets,BANIW00004750
BW8076MUST_SKD-M,BNWMKASS85706910,85706910,Kurta Sets,BANIW00004749
BW8076MUST_SKD-S,BNWMKASS85706902,85706902,Kurta Sets,BANIW00004748
BW8076MUST_SKD-XL,BNWMKASS85706922,85706922,Kurta Sets,BANIW00004751
BW8076MUST_SKD-XXL,BNWMKASS85706926,85706926,Kurta Sets,BANIW00004752
BW8077BLUE_SKD-M,BNWMKASS85707166,85707166,Kurta Sets,BANIW00004754
BW8077BLUE_SKD-S,BNWMKASS85707164,85707164,Kurta Sets,BANIW00004753
BW8077BLUE_SKD-XXL,BNWMKASS85707172,85707172,Kurta Sets,BANIW00004757
BW8077WINE_SKD-L,BNWMKASS85706976,85706976,Kurta Sets,BANIW00004760
BW8077WINE_SKD-M,BNWMKASS85706972,85706972,Kurta Sets,BANIW00004759
BW8077WINE_SKD-S,BNWMKASS85706966,85706966,Kurta Sets,BANIW00004758
BW8077WINE_SKD-XL,BNWMKASS85706982,85706982,Kurta Sets,BANIW00004761
BW8077WINE_SKD-XXL,BNWMKASS85706986,85706986,Kurta Sets,BANIW00004762
BW8078MUST_SKD-S,BNWMKASS85707074,85707074,Kurta Sets,BANIW00004768
BW8079PINK_SKD-M,BNWMKASS85706938,85706938,Kurta Sets,BANIW00004779
BW8079PINK_SKD-S,BNWMKASS85706932,85706932,Kurta Sets,BANIW00004778
BW8082GRN_SKD-L,BNWMKASS85707108,85707108,Kurta Sets,BANIW00004785
BW8082GRN_SKD-M,BNWMKASS85707106,85707106,Kurta Sets,BANIW00004784
BW8082GRN_SKD-S,BNWMKASS85707104,85707104,Kurta Sets,BANIW00004783
BW8082GRN_SKD-XL,BNWMKASS85707110,85707110,Kurta Sets,BANIW00004786
BW8082GRN_SKD-XXL,BNWMKASS85707112,85707112,Kurta Sets,BANIW00004787
BW8082PINK_SKD-L,BNWMKASS85707198,85707198,Kurta Sets,BANIW00004790
BW8082PINK_SKD-M,BNWMKASS85707196,85707196,Kurta Sets,BANIW00004789
BW8082PINK_SKD-XL,BNWMKASS85707200,85707200,Kurta Sets,BANIW00004791
BW8082PINK_SKD-XXL,BNWMKASS85707202,85707202,Kurta Sets,BANIW00004792
BW8083GRN_SKD-L,BNWMKASS85707218,85707218,Kurta Sets,BANIW00004795
BW8083GRN_SKD-S,BNWMKASS85707210,85707210,Kurta Sets,BANIW00004793
BW8083GRN_SKD-XL,BNWMKASS85707220,85707220,Kurta Sets,BANIW00004796
BW8083GRN_SKD-XXL,BNWMKASS85707222,85707222,Kurta Sets,BANIW00004797
BW8083PINK_SKD-L,BNWMKASS85706948,85706948,Kurta Sets,BANIW00004800
BW8083PINK_SKD-XL,BNWMKASS85706956,85706956,Kurta Sets,BANIW00004801
BW8083PINK_SKD-XXL,BNWMKASS85706960,85706960,Kurta Sets,BANIW00004802
BW8084BLUE_SKD-L,BNWMKASS85707018,85707018,Kurta Sets,BANIW00004805
BW8084BLUE_SKD-M,BNWMKASS85707016,85707016,Kurta Sets,BANIW00004804
BW8084BLUE_SKD-S,BNWMKASS85707014,85707014,Kurta Sets,BANIW00004803
BW8084BLUE_SKD-XL,BNWMKASS85707020,85707020,Kurta Sets,BANIW00004806
BW8084BLUE_SKD-XXL,BNWMKASS85707022,85707022,Kurta Sets,BANIW00004807
BW8084MRN_SKD-L,BNWMKASS85707278,85707278,Kurta Sets,BANIW00004810
BW8084MRN_SKD-M,BNWMKASS85707276,85707276,Kurta Sets,BANIW00004809
BW8084MRN_SKD-S,BNWMKASS85707274,85707274,Kurta Sets,BANIW00004808
BW8084MRN_SKD-XL,BNWMKASS85707280,85707280,Kurta Sets,BANIW00004811
BW8084MRN_SKD-XXL,BNWMKASS85707282,85707282,Kurta Sets,BANIW00004812
BW8085RGRN_SKD-L,BNWMKASS85707098,85707098,Kurta Sets,BANIW00004815
BW8085RGRN_SKD-M,BNWMKASS85707096,85707096,Kurta Sets,BANIW00004814
BW8085RGRN_SKD-S,BNWMKASS85707094,85707094,Kurta Sets,BANIW00004813
BW8087MRN_SKD-L,BNWMKASS85707288,85707288,Kurta Sets,BANIW00004825
BW8087MRN_SKD-M,BNWMKASS85707286,85707286,Kurta Sets,BANIW00004824
BW8087MRN_SKD-S,BNWMKASS85707284,85707284,Kurta Sets,BANIW00004823
BW8087MRN_SKD-XL,BNWMKASS85707290,85707290,Kurta Sets,BANIW00004826
BW8087MRN_SKD-XXL,BNWMKASS85707292,85707292,Kurta Sets,BANIW00004827
BW9001_Coord_Blue-L,BNWMCOORD94016834,94016834,Co-Ords,BANIW00004937
BW9001_Coord_Blue-S,BNWMCOORD94016830,94016830,Co-Ords,BANIW00004935
BW9001_Coord_Blue-XL,BNWMCOORD94016836,94016836,Co-Ords,BANIW00004938
BW9001_Coord_Blue-XS,BNWMCOORD94016828,94016828,Co-Ords,BANIW00004934
BW9001_Coord_Blue-XXL,BNWMCOORD94016838,94016838,Co-Ords,BANIW00004939
BW9002_Coord_Green-L,BNWMCOORD94016810,94016810,Co-Ords,BANIW00004943
BW9002_Coord_Green-M,BNWMCOORD94016808,94016808,Co-Ords,BANIW00004942
BW9002_Coord_Green-S,BNWMCOORD94016806,94016806,Co-Ords,BANIW00004941
BW9002_Coord_Green-XL,BNWMCOORD94016812,94016812,Co-Ords,BANIW00004944
BW9002_Coord_Green-XS,BNWMCOORD94016804,94016804,Co-Ords,BANIW00004940
BW9002_Coord_Green-XXL,BNWMCOORD94016814,94016814,Co-Ords,BANIW00004945
BW9002_Coord_Magenta-L,BNWMCOORD94016882,94016882,Co-Ords,BANIW00005253
BW9002_Coord_Magenta-M,BNWMCOORD94016880,94016880,Co-Ords,BANIW00005252
BW9002_Coord_Magenta-S,BNWMCOORD94016878,94016878,Co-Ords,BANIW00005251
BW9002_Coord_Magenta-XL,BNWMCOORD94016886,94016886,Co-Ords,BANIW00005254
BW9003_Coord_Navy-L,BNWMCOORD94016846,94016846,Co-Ords,BANIW00004949
BW9003_Coord_Navy-M,BNWMCOORD94016844,94016844,Co-Ords,BANIW00004948
BW9003_Coord_Navy-S,BNWMCOORD94016842,94016842,Co-Ords,BANIW00004947
BW9003_Coord_Navy-XL,BNWMCOORD94016848,94016848,Co-Ords,BANIW00004950
BW9003_Coord_Navy-XS,BNWMCOORD94016840,94016840,Co-Ords,BANIW00004946
BW9003_Coord_Navy-XXL,BNWMCOORD94016850,94016850,Co-Ords,BANIW00004951
BW9003_Coord_Red-L,BNWMCOORD94016966,94016966,Co-Ords,BANIW00005259
BW9003_Coord_Red-M,BNWMCOORD94016964,94016964,Co-Ords,BANIW00005258
BW9003_Coord_Red-S,BNWMCOORD94016962,94016962,Co-Ords,BANIW00005257
BW9003_Coord_Red-XL,BNWMCOORD94016968,94016968,Co-Ords,BANIW00005260
BW9003_Coord_Red-XS,BNWMCOORD94016960,94016960,Co-Ords,BANIW00005256
BW9003_Coord_Red-XXL,BNWMCOORD94016970,94016970,Co-Ords,BANIW00005261
BW9004_Coord_Brown-M,BNWMCOORD94016916,94016916,Co-Ords,BANIW00004954
BW9004_Coord_Brown-S,BNWMCOORD94016914,94016914,Co-Ords,BANIW00004953
BW9004_Coord_Brown-XL,BNWMCOORD94016920,94016920,Co-Ords,BANIW00004956
BW9004_Coord_Brown-XS,BNWMCOORD94016912,94016912,Co-Ords,BANIW00004952
BW9004_Coord_Brown-XXL,BNWMCOORD94016922,94016922,Co-Ords,BANIW00004957
BW9004_Coord_Green-S,BNWMCOORD95185930,95185930,Co-Ords,BANIW00006193
BW9004_Coord_Green-XS,BNWMCOORD95185926,95185926,Co-Ords,BANIW00006192
BW9007_Dress_Aqua_L,BNWMETHDR94053388,94053388,Ethnic Dresses,BANIW00006135
BW9007_Dress_Aqua_S,BNWMETHDR94053378,94053378,Ethnic Dresses,BANIW00006133
BW9007_Dress_Mustard_L,BNWMETHDR94053396,94053396,Ethnic Dresses,BANIW00006129
BW9007_Dress_Mustard_M,BNWMETHDR94053390,94053390,Ethnic Dresses,BANIW00006128
BW9007_Dress_Mustard_S,BNWMETHDR94053384,94053384,Ethnic Dresses,BANIW00006127
BW9007_Dress_Mustard_XL,BNWMETHDR94053400,94053400,Ethnic Dresses,BANIW00006130
BW9007_Dress_Mustard_XS,BNWMETHDR94053374,94053374,Ethnic Dresses,BANIW00006126
BW9008_Coord_Aqua-S,BNWMCOORD94016818,94016818,Co-Ords,BANIW00004965
BW9008_Coord_Aqua-XL,BNWMCOORD94016824,94016824,Co-Ords,BANIW00004968
BW9008_Coord_Aqua-XS,BNWMCOORD94016816,94016816,Co-Ords,BANIW00004964
BW9008_Coord_Aqua-XXL,BNWMCOORD94016826,94016826,Co-Ords,BANIW00004969
BW9008_Coord_Pink-L,BNWMCOORD94016798,94016798,Co-Ords,BANIW00006205
BW9008_Coord_Pink-M,BNWMCOORD94016796,94016796,Co-Ords,BANIW00006204
BW9008_Coord_Pink-S,BNWMCOORD94016794,94016794,Co-Ords,BANIW00006203
BW9008_Coord_Pink-XL,BNWMCOORD94016800,94016800,Co-Ords,BANIW00006206
